"ano","uf","regiao","idade","racacor","categoria","obitos","nascidos"
"2019","DF","Centro-Oeste",19,"Parda","R99",2,"55.468"
"2019","DF","Centro-Oeste",32,"Branca","O99",1,"55.468"
"2019","DF","Centro-Oeste",38,"Branca","I62",1,"55.468"
"2019","DF","Centro-Oeste",45,"Parda","R99",1,"55.468"
"2019","ES","Sudeste",24,"Branca","O96",1,"54.491"
"2019","ES","Sudeste",30,"Preta","O96",1,"54.491"
"2019","ES","Sudeste",33,"Branca","O96",1,"54.491"
"2019","ES","Sudeste",34,"Ignorado","O96",1,"54.491"
"2019","ES","Sudeste",45,"Parda","B20",1,"54.491"
"2019","ES","Sudeste",48,"Branca","C50",1,"54.491"
"2019","ES","Sudeste",49,"Branca","I69",1,"54.491"
"2019","GO","Centro-Oeste",20,"Branca","O96",1,"83.649"
"2019","GO","Centro-Oeste",22,"Branca","R96",1,"83.649"
"2019","GO","Centro-Oeste",23,"Branca","O96",1,"83.649"
"2019","GO","Centro-Oeste",25,"Branca","C17",1,"83.649"
"2019","GO","Centro-Oeste",26,"Parda","E66",1,"83.649"
"2019","GO","Centro-Oeste",27,"Branca","J18",1,"83.649"
"2019","GO","Centro-Oeste",27,"Preta","O96",1,"83.649"
"2019","GO","Centro-Oeste",30,"Branca","K86",1,"83.649"
"2019","GO","Centro-Oeste",32,"Parda","O96",2,"83.649"
"2019","GO","Centro-Oeste",33,"Branca","O98",1,"83.649"
"2019","GO","Centro-Oeste",34,"Branca","J22",1,"83.649"
"2019","GO","Centro-Oeste",34,"Parda","C85",1,"83.649"
"2019","GO","Centro-Oeste",36,"Branca","M32",1,"83.649"
"2019","GO","Centro-Oeste",36,"Parda","G00",1,"83.649"
"2019","GO","Centro-Oeste",36,"Parda","O99",1,"83.649"
"2019","GO","Centro-Oeste",41,"Branca","D32",1,"83.649"
"2019","GO","Centro-Oeste",41,"Parda","E87",1,"83.649"
"2019","MA","Nordeste",19,"Parda","A04",1,"111.336"
"2019","MA","Nordeste",22,"Parda","M32",1,"111.336"
"2019","MA","Nordeste",23,"Branca","O99",1,"111.336"
"2019","MA","Nordeste",26,"Branca","C16",1,"111.336"
"2019","MA","Nordeste",26,"Branca","O99",1,"111.336"
"2019","MA","Nordeste",26,"Parda","O87",1,"111.336"
"2019","MA","Nordeste",28,"Parda","J35",1,"111.336"
"2019","MA","Nordeste",30,"Parda","D57",1,"111.336"
"2019","MA","Nordeste",35,"Parda","I42",1,"111.336"
"2019","MA","Nordeste",36,"Preta","O10",1,"111.336"
"2019","MA","Nordeste",43,"Preta","I21",1,"111.336"
"2019","MG","Sudeste",14,"Preta","R99",1,"256.456"
"2019","MG","Sudeste",17,"Preta","A39",1,"256.456"
"2019","MG","Sudeste",18,"Preta","O08",1,"256.456"
"2019","MG","Sudeste",19,"Preta","K74",1,"256.456"
"2019","MG","Sudeste",22,"Branca","C92",1,"256.456"
"2019","MG","Sudeste",24,"Parda","R99",1,"256.456"
"2019","MG","Sudeste",25,"Parda","D57",1,"256.456"
"2019","MG","Sudeste",26,"Branca","O96",1,"256.456"
"2019","MG","Sudeste",27,"Parda","A41",1,"256.456"
"2019","MG","Sudeste",29,"Parda","O98",1,"256.456"
"2019","MG","Sudeste",30,"Branca","C41",1,"256.456"
"2019","MG","Sudeste",31,"Branca","O24",1,"256.456"
"2019","MG","Sudeste",31,"Branca","O44",1,"256.456"
"2019","MG","Sudeste",31,"Parda","E66",1,"256.456"
"2019","MG","Sudeste",32,"Preta","R99",1,"256.456"
"2019","MG","Sudeste",33,"Preta","I21",1,"256.456"
"2019","MG","Sudeste",34,"Branca","C75",1,"256.456"
"2019","MG","Sudeste",34,"Branca","N20",1,"256.456"
"2019","MG","Sudeste",35,"Parda","O45",1,"256.456"
"2019","MG","Sudeste",36,"Parda","E14",1,"256.456"
"2019","MG","Sudeste",36,"Preta","J46",1,"256.456"
"2019","MG","Sudeste",37,"Branca","F17",1,"256.456"
"2019","MG","Sudeste",37,"Parda","B22",1,"256.456"
"2019","MG","Sudeste",38,"Preta","I82",1,"256.456"
"2019","MG","Sudeste",40,"Parda","A91",1,"256.456"
"2019","MG","Sudeste",40,"Parda","O96",1,"256.456"
"2019","MG","Sudeste",41,"Parda","C50",1,"256.456"
"2019","MG","Sudeste",47,"Parda","C26",1,"256.456"
"2019","MS","Centro-Oeste",22,"Branca","O96",2,"43.241"
"2019","MS","Centro-Oeste",25,"Parda","C48",1,"43.241"
"2019","MS","Centro-Oeste",25,"Preta","K80",1,"43.241"
"2019","MS","Centro-Oeste",26,"Branca","O96",1,"43.241"
"2019","MS","Centro-Oeste",34,"Parda","I61",1,"43.241"
"2019","MS","Centro-Oeste",39,"Parda","C95",1,"43.241"
"2019","MT","Centro-Oeste",18,"Parda","O14",1,"58.848"
"2019","MT","Centro-Oeste",19,"Parda","O96",1,"58.848"
"2019","MT","Centro-Oeste",23,"Branca","O96",1,"58.848"
"2019","MT","Centro-Oeste",23,"Parda","O96",1,"58.848"
"2019","MT","Centro-Oeste",26,"Parda","O96",1,"58.848"
"2019","MT","Centro-Oeste",32,"Branca","O96",1,"58.848"
"2019","MT","Centro-Oeste",33,"Branca","O96",1,"58.848"
"2019","MT","Centro-Oeste",36,"Parda","O96",1,"58.848"
"2019","MT","Centro-Oeste",40,"Parda","O96",1,"58.848"
"2019","PA","Norte",15,"Parda","O96",1,"136.064"
"2019","PA","Norte",18,"Parda","O96",1,"136.064"
"2019","PA","Norte",21,"Branca","R96",1,"136.064"
"2019","PA","Norte",22,"Parda","O96",2,"136.064"
"2019","PA","Norte",23,"Parda","O96",1,"136.064"
"2019","PA","Norte",24,"Parda","J18",1,"136.064"
"2019","PA","Norte",24,"Parda","O96",1,"136.064"
"2019","PA","Norte",25,"Ignorado","I60",1,"136.064"
"2019","PA","Norte",26,"Parda","C71",1,"136.064"
"2019","PA","Norte",27,"Parda","K29",1,"136.064"
"2019","PA","Norte",27,"Parda","O96",2,"136.064"
"2019","PA","Norte",31,"Preta","R99",1,"136.064"
"2019","PA","Norte",34,"Parda","A16",1,"136.064"
"2019","PA","Norte",36,"Parda","O96",1,"136.064"
"2019","PA","Norte",43,"Parda","E66",1,"136.064"
"2019","PB","Nordeste",21,"Parda","B20",1,"57.413"
"2019","PB","Nordeste",22,"Branca","O96",1,"57.413"
"2019","PB","Nordeste",24,"Branca","O96",1,"57.413"
"2019","PB","Nordeste",29,"Parda","O96",1,"57.413"
"2019","PB","Nordeste",33,"Parda","O96",1,"57.413"
"2019","PB","Nordeste",36,"Parda","O96",1,"57.413"
"2019","PB","Nordeste",40,"Parda","I50",1,"57.413"
"2019","PB","Nordeste",40,"Parda","O99",1,"57.413"
"2019","PB","Nordeste",46,"Parda","C53",1,"57.413"
"2019","PB","Nordeste",48,"Branca","R99",1,"57.413"
"2019","PE","Nordeste",13,"Parda","N31",1,"134.419"
"2019","PE","Nordeste",17,"Branca","J45",1,"134.419"
"2019","PE","Nordeste",17,"Parda","O99",1,"134.419"
"2019","PE","Nordeste",18,"Parda","O96",1,"134.419"
"2019","PE","Nordeste",19,"Parda","O96",1,"134.419"
"2019","PE","Nordeste",22,"Branca","I51",1,"134.419"
"2019","PE","Nordeste",25,"Parda","C92",1,"134.419"
"2019","PE","Nordeste",26,"Branca","O96",1,"134.419"
"2019","PE","Nordeste",26,"Parda","F19",1,"134.419"
"2019","PE","Nordeste",28,"Branca","O96",1,"134.419"
"2019","PE","Nordeste",29,"Branca","J39",1,"134.419"
"2019","PE","Nordeste",29,"Parda","I60",1,"134.419"
"2019","PE","Nordeste",30,"Parda","C53",1,"134.419"
"2019","PE","Nordeste",31,"Branca","I21",1,"134.419"
"2019","PE","Nordeste",31,"Branca","O96",1,"134.419"
"2019","PE","Nordeste",31,"Parda","O96",2,"134.419"
"2019","PE","Nordeste",32,"Branca","O96",1,"134.419"
"2019","PE","Nordeste",32,"Preta","O96",1,"134.419"
"2019","PE","Nordeste",35,"Amarela","H66",1,"134.419"
"2019","PE","Nordeste",37,"Branca","E66",1,"134.419"
"2019","PE","Nordeste",39,"Parda","O96",1,"134.419"
"2019","PE","Nordeste",44,"Parda","I21",1,"134.419"
"2019","PI","Nordeste",17,"Preta","O96",1,"50.464"
"2019","PI","Nordeste",18,"Parda","O96",1,"50.464"
"2019","PI","Nordeste",22,"Parda","O75",1,"50.464"
"2019","PI","Nordeste",23,"Preta","I67",1,"50.464"
"2019","PI","Nordeste",24,"Parda","D57",1,"50.464"
"2019","PI","Nordeste",30,"Parda","O96",1,"50.464"
"2019","PI","Nordeste",30,"Parda","R98",1,"50.464"
"2019","PI","Nordeste",33,"Parda","O96",1,"50.464"
"2019","PI","Nordeste",34,"Parda","O96",1,"50.464"
"2019","PI","Nordeste",44,"Parda","O96",1,"50.464"
"2019","PR","Sul",17,"Branca","R99",1,"153.564"
"2019","PR","Sul",18,"Branca","L51",1,"153.564"
"2019","PR","Sul",18,"Preta","O96",1,"153.564"
"2019","PR","Sul",19,"Parda","O96",1,"153.564"
"2019","PR","Sul",20,"Branca","O96",1,"153.564"
"2019","PR","Sul",25,"Branca","O99",1,"153.564"
"2019","PR","Sul",27,"Indígena","D69",1,"153.564"
"2019","PR","Sul",28,"Branca","O95",1,"153.564"
"2019","PR","Sul",28,"Branca","O96",1,"153.564"
"2019","PR","Sul",33,"Parda","C53",1,"153.564"
"2019","PR","Sul",34,"Branca","C43",1,"153.564"
"2019","PR","Sul",35,"Branca","G40",1,"153.564"
"2019","PR","Sul",36,"Preta","B20",1,"153.564"
"2019","PR","Sul",41,"Branca","K55",1,"153.564"
"2019","PR","Sul",46,"Parda","I26",1,"153.564"
"2019","RJ","Sudeste",17,"Preta","I63",1,"207.964"
"2019","RJ","Sudeste",18,"Parda","I21",1,"207.964"
"2019","RJ","Sudeste",18,"Parda","O15",1,"207.964"
"2019","RJ","Sudeste",18,"Parda","O99",1,"207.964"
"2019","RJ","Sudeste",19,"Parda","A16",1,"207.964"
"2019","RJ","Sudeste",19,"Parda","O90",1,"207.964"
"2019","RJ","Sudeste",20,"Branca","F14",1,"207.964"
"2019","RJ","Sudeste",20,"Parda","I42",1,"207.964"
"2019","RJ","Sudeste",20,"Preta","L98",1,"207.964"
"2019","RJ","Sudeste",20,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",21,"Branca","D65",1,"207.964"
"2019","RJ","Sudeste",21,"Preta","B20",1,"207.964"
"2019","RJ","Sudeste",21,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",22,"Branca","N39",1,"207.964"
"2019","RJ","Sudeste",22,"Parda","C85",1,"207.964"
"2019","RJ","Sudeste",22,"Parda","O96",1,"207.964"
"2019","RJ","Sudeste",22,"Parda","R99",1,"207.964"
"2019","RJ","Sudeste",22,"Preta","C56",1,"207.964"
"2019","RJ","Sudeste",23,"Branca","E05",1,"207.964"
"2019","RJ","Sudeste",23,"Branca","I25",1,"207.964"
"2019","RJ","Sudeste",23,"Parda","B20",1,"207.964"
"2019","RJ","Sudeste",24,"Branca","C40",1,"207.964"
"2019","RJ","Sudeste",24,"Branca","D43",1,"207.964"
"2019","RJ","Sudeste",24,"Branca","O96",1,"207.964"
"2019","RJ","Sudeste",24,"Parda","J18",1,"207.964"
"2019","RJ","Sudeste",24,"Parda","K85",1,"207.964"
"2019","RJ","Sudeste",24,"Parda","O96",1,"207.964"
"2019","RJ","Sudeste",24,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",25,"Branca","C92",1,"207.964"
"2019","RJ","Sudeste",25,"Branca","O96",1,"207.964"
"2019","RJ","Sudeste",25,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",26,"Branca","A16",1,"207.964"
"2019","RJ","Sudeste",26,"Branca","J18",1,"207.964"
"2019","RJ","Sudeste",26,"Parda","A16",1,"207.964"
"2019","RJ","Sudeste",26,"Parda","O96",1,"207.964"
"2019","RJ","Sudeste",27,"Branca","O96",1,"207.964"
"2019","RJ","Sudeste",27,"Preta","I50",1,"207.964"
"2019","RJ","Sudeste",27,"Preta","K80",1,"207.964"
"2019","RJ","Sudeste",27,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",28,"Branca","E14",1,"207.964"
"2019","RJ","Sudeste",28,"Preta","I60",1,"207.964"
"2019","RJ","Sudeste",28,"Preta","O96",2,"207.964"
"2019","RJ","Sudeste",29,"Branca","C53",1,"207.964"
"2019","RJ","Sudeste",29,"Parda","O96",3,"207.964"
"2019","RJ","Sudeste",30,"Branca","O96",1,"207.964"
"2019","RJ","Sudeste",30,"Parda","O85",1,"207.964"
"2019","RJ","Sudeste",30,"Preta","O99",1,"207.964"
"2019","RJ","Sudeste",31,"Parda","O99",1,"207.964"
"2019","RJ","Sudeste",31,"Preta","E14",1,"207.964"
"2019","RJ","Sudeste",32,"Branca","F19",1,"207.964"
"2019","RJ","Sudeste",33,"Branca","O99",1,"207.964"
"2019","RJ","Sudeste",34,"Parda","C18",1,"207.964"
"2019","RJ","Sudeste",34,"Parda","O96",2,"207.964"
"2019","RJ","Sudeste",35,"Branca","I26",1,"207.964"
"2019","RJ","Sudeste",35,"Parda","B20",1,"207.964"
"2019","RJ","Sudeste",35,"Parda","O96",3,"207.964"
"2019","RJ","Sudeste",35,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",35,"Preta","O99",1,"207.964"
"2019","RJ","Sudeste",36,"Branca","K75",1,"207.964"
"2019","RJ","Sudeste",36,"Branca","O96",1,"207.964"
"2019","RJ","Sudeste",36,"Parda","I11",1,"207.964"
"2019","RJ","Sudeste",37,"Branca","O96",1,"207.964"
"2019","RJ","Sudeste",37,"Parda","O15",1,"207.964"
"2019","RJ","Sudeste",37,"Parda","O96",1,"207.964"
"2019","RJ","Sudeste",38,"Branca","O96",2,"207.964"
"2019","RJ","Sudeste",38,"Parda","N20",1,"207.964"
"2019","RJ","Sudeste",38,"Parda","O96",1,"207.964"
"2019","RJ","Sudeste",39,"Branca","I60",1,"207.964"
"2019","RJ","Sudeste",40,"Preta","O96",1,"207.964"
"2019","RJ","Sudeste",45,"Preta","D57",1,"207.964"
"2019","RN","Nordeste",22,"Parda","O87",1,"44.623"
"2019","RN","Nordeste",26,"Branca","O96",1,"44.623"
"2019","RN","Nordeste",26,"Parda","O96",1,"44.623"
"2019","RN","Nordeste",33,"Branca","C19",1,"44.623"
"2019","RN","Nordeste",41,"Parda","C16",1,"44.623"
"2019","RO","Norte",19,"Parda","I61",1,"26.937"
"2019","RR","Norte",22,"Parda","I64",1,"14.586"
"2019","RR","Norte",35,"Parda","K81",1,"14.586"
"2019","RR","Norte",36,"Indígena","O15",1,"14.586"
"2019","RS","Sul",16,"Branca","A98",1,"134.575"
"2019","RS","Sul",16,"Branca","O96",1,"134.575"
"2019","RS","Sul",19,"Branca","O96",1,"134.575"
"2019","RS","Sul",23,"Branca","J11",1,"134.575"
"2019","RS","Sul",24,"Branca","G40",1,"134.575"
"2019","RS","Sul",24,"Preta","O96",1,"134.575"
"2019","RS","Sul",27,"Preta","O96",1,"134.575"
"2019","RS","Sul",30,"Branca","O96",1,"134.575"
"2019","RS","Sul",31,"Parda","C92",1,"134.575"
"2019","RS","Sul",35,"Branca","E46",1,"134.575"
"2019","RS","Sul",36,"Branca","A41",1,"134.575"
"2019","RS","Sul",36,"Branca","O96",2,"134.575"
"2019","RS","Sul",37,"Branca","O96",1,"134.575"
"2019","RS","Sul",38,"Branca","O14",1,"134.575"
"2019","RS","Sul",38,"Parda","O90",1,"134.575"
"2019","RS","Sul",41,"Branca","C18",1,"134.575"
"2019","RS","Sul",41,"Branca","Q87",1,"134.575"
"2019","RS","Sul",43,"Branca","L02",1,"134.575"
"2019","RS","Sul",44,"Branca","N28",1,"134.575"
"2019","SC","Sul",28,"Branca","O96",1,"97.775"
"2019","SC","Sul",30,"Branca","O99",1,"97.775"
"2019","SC","Sul",31,"Branca","C26",1,"97.775"
"2019","SC","Sul",33,"Branca","C71",1,"97.775"
"2019","SC","Sul",37,"Branca","C18",1,"97.775"
"2019","SE","Nordeste",22,"Parda","D47",1,"33.724"
"2019","SE","Nordeste",33,"Parda","A41",1,"33.724"
"2019","SE","Nordeste",44,"Parda","C50",1,"33.724"
"2019","SP","Sudeste",15,"Branca","O97",1,"584.621"
"2019","SP","Sudeste",16,"Parda","F19",1,"584.621"
"2019","SP","Sudeste",16,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",17,"Branca","O85",1,"584.621"
"2019","SP","Sudeste",18,"Branca","O96",1,"584.621"
"2019","SP","Sudeste",18,"Preta","M32",1,"584.621"
"2019","SP","Sudeste",19,"Branca","I51",1,"584.621"
"2019","SP","Sudeste",19,"Parda","J18",1,"584.621"
"2019","SP","Sudeste",19,"Parda","O95",1,"584.621"
"2019","SP","Sudeste",20,"Branca","I21",1,"584.621"
"2019","SP","Sudeste",20,"Branca","K85",1,"584.621"
"2019","SP","Sudeste",20,"Branca","O96",1,"584.621"
"2019","SP","Sudeste",20,"Parda","Q03",1,"584.621"
"2019","SP","Sudeste",21,"Branca","N20",1,"584.621"
"2019","SP","Sudeste",21,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",21,"Parda","F19",1,"584.621"
"2019","SP","Sudeste",21,"Preta","O99",1,"584.621"
"2019","SP","Sudeste",22,"Branca","K85",1,"584.621"
"2019","SP","Sudeste",22,"Parda","F19",1,"584.621"
"2019","SP","Sudeste",22,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",22,"Preta","R96",1,"584.621"
"2019","SP","Sudeste",23,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",23,"Preta","F19",1,"584.621"
"2019","SP","Sudeste",24,"Branca","I27",1,"584.621"
"2019","SP","Sudeste",24,"Branca","I34",1,"584.621"
"2019","SP","Sudeste",24,"Parda","O99",3,"584.621"
"2019","SP","Sudeste",24,"Preta","O15",1,"584.621"
"2019","SP","Sudeste",25,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",25,"Parda","O99",3,"584.621"
"2019","SP","Sudeste",26,"Branca","J18",1,"584.621"
"2019","SP","Sudeste",26,"Parda","K65",1,"584.621"
"2019","SP","Sudeste",26,"Parda","O90",1,"584.621"
"2019","SP","Sudeste",26,"Preta","C50",1,"584.621"
"2019","SP","Sudeste",26,"Preta","K75",1,"584.621"
"2019","SP","Sudeste",27,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",28,"Branca","B20",1,"584.621"
"2019","SP","Sudeste",28,"Branca","F12",1,"584.621"
"2019","SP","Sudeste",28,"Branca","I26",1,"584.621"
"2019","SP","Sudeste",28,"Branca","O96",1,"584.621"
"2019","SP","Sudeste",28,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",28,"Branca","R99",2,"584.621"
"2019","SP","Sudeste",28,"Parda","C26",1,"584.621"
"2019","SP","Sudeste",28,"Parda","O98",1,"584.621"
"2019","SP","Sudeste",28,"Preta","G00",1,"584.621"
"2019","SP","Sudeste",29,"Branca","C50",1,"584.621"
"2019","SP","Sudeste",29,"Branca","M35",1,"584.621"
"2019","SP","Sudeste",29,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",29,"Parda","A16",1,"584.621"
"2019","SP","Sudeste",29,"Parda","O95",1,"584.621"
"2019","SP","Sudeste",29,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",29,"Preta","O90",1,"584.621"
"2019","SP","Sudeste",30,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",30,"Parda","O75",1,"584.621"
"2019","SP","Sudeste",30,"Parda","O96",1,"584.621"
"2019","SP","Sudeste",30,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",31,"Branca","B22",1,"584.621"
"2019","SP","Sudeste",31,"Branca","C20",1,"584.621"
"2019","SP","Sudeste",31,"Branca","C50",1,"584.621"
"2019","SP","Sudeste",31,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",31,"Preta","O99",1,"584.621"
"2019","SP","Sudeste",32,"Branca","K65",1,"584.621"
"2019","SP","Sudeste",32,"Branca","O96",1,"584.621"
"2019","SP","Sudeste",32,"Branca","O99",2,"584.621"
"2019","SP","Sudeste",32,"Ignorado","O98",1,"584.621"
"2019","SP","Sudeste",32,"Parda","B20",1,"584.621"
"2019","SP","Sudeste",32,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",32,"Parda","R98",1,"584.621"
"2019","SP","Sudeste",32,"Preta","O90",1,"584.621"
"2019","SP","Sudeste",32,"Preta","O99",1,"584.621"
"2019","SP","Sudeste",33,"Branca","I25",1,"584.621"
"2019","SP","Sudeste",33,"Branca","J81",1,"584.621"
"2019","SP","Sudeste",33,"Branca","O90",1,"584.621"
"2019","SP","Sudeste",33,"Parda","R99",1,"584.621"
"2019","SP","Sudeste",33,"Preta","I42",1,"584.621"
"2019","SP","Sudeste",33,"Preta","O14",1,"584.621"
"2019","SP","Sudeste",33,"Preta","O95",1,"584.621"
"2019","SP","Sudeste",34,"Branca","E10",1,"584.621"
"2019","SP","Sudeste",34,"Branca","O90",1,"584.621"
"2019","SP","Sudeste",34,"Branca","O96",1,"584.621"
"2019","SP","Sudeste",35,"Branca","O96",2,"584.621"
"2019","SP","Sudeste",36,"Branca","O90",1,"584.621"
"2019","SP","Sudeste",36,"Branca","O96",1,"584.621"
"2019","SP","Sudeste",37,"Branca","N39",1,"584.621"
"2019","SP","Sudeste",37,"Branca","O88",1,"584.621"
"2019","SP","Sudeste",38,"Branca","I21",1,"584.621"
"2019","SP","Sudeste",38,"Branca","I61",1,"584.621"
"2019","SP","Sudeste",38,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",38,"Parda","J18",1,"584.621"
"2019","SP","Sudeste",38,"Parda","K70",1,"584.621"
"2019","SP","Sudeste",39,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",39,"Parda","O45",1,"584.621"
"2019","SP","Sudeste",39,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",39,"Preta","I42",1,"584.621"
"2019","SP","Sudeste",40,"Branca","C25",1,"584.621"
"2019","SP","Sudeste",40,"Parda","I21",1,"584.621"
"2019","SP","Sudeste",41,"Branca","I21",1,"584.621"
"2019","SP","Sudeste",41,"Branca","O99",1,"584.621"
"2019","SP","Sudeste",41,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",42,"Branca","L03",1,"584.621"
"2019","SP","Sudeste",44,"Branca","I26",1,"584.621"
"2019","SP","Sudeste",44,"Branca","O03",1,"584.621"
"2019","SP","Sudeste",44,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",45,"Parda","O99",1,"584.621"
"2019","SP","Sudeste",49,"Branca","C43",1,"584.621"
"2020","AC","Norte",30,"Branca","I21",1,"15.945"
"2020","AC","Norte",34,"Parda","B16",1,"15.945"
"2020","AC","Norte",35,"Parda","B34",1,"15.945"
"2020","AL","Nordeste",22,"Branca","I21",1,"48.095"
"2020","AL","Nordeste",31,"Parda","A41",1,"48.095"
"2020","AL","Nordeste",37,"Parda","I10",1,"48.095"
"2020","AL","Nordeste",38,"Parda","O26",1,"48.095"
"2020","AM","Norte",17,"Indígena","R98",1,"75.073"
"2020","AM","Norte",19,"Parda","I61",1,"75.073"
"2020","AM","Norte",20,"Parda","C72",1,"75.073"
"2020","AM","Norte",20,"Parda","I13",1,"75.073"
"2020","AM","Norte",21,"Branca","B34",1,"75.073"
"2020","AM","Norte",21,"Parda","C16",1,"75.073"
"2020","AM","Norte",22,"Parda","C85",1,"75.073"
"2020","AM","Norte",24,"Branca","B20",1,"75.073"
"2020","AM","Norte",24,"Indígena","O72",1,"75.073"
"2020","AM","Norte",24,"Parda","C41",1,"75.073"
"2020","AM","Norte",24,"Parda","O98",2,"75.073"
"2020","AM","Norte",27,"Parda","D69",1,"75.073"
"2020","AM","Norte",28,"Parda","B34",1,"75.073"
"2020","AM","Norte",28,"Parda","M32",1,"75.073"
"2020","AM","Norte",29,"Indígena","K80",1,"75.073"
"2020","AM","Norte",29,"Parda","B20",1,"75.073"
"2020","AM","Norte",32,"Parda","D15",1,"75.073"
"2020","AM","Norte",33,"Parda","B20",1,"75.073"
"2020","AM","Norte",33,"Parda","O98",1,"75.073"
"2020","AM","Norte",35,"Parda","B16",1,"75.073"
"2020","AM","Norte",37,"Parda","O96",1,"75.073"
"2020","AM","Norte",39,"Parda","E10",1,"75.073"
"2020","AM","Norte",39,"Preta","N18",1,"75.073"
"2020","AM","Norte",41,"Parda","J80",1,"75.073"
"2020","BA","Nordeste",16,"Parda","D57",1,"186.103"
"2020","BA","Nordeste",17,"Parda","K72",1,"186.103"
"2020","BA","Nordeste",21,"Branca","C38",1,"186.103"
"2020","BA","Nordeste",22,"Branca","I67",1,"186.103"
"2020","BA","Nordeste",23,"Ignorado","O96",1,"186.103"
"2020","BA","Nordeste",26,"Parda","C91",1,"186.103"
"2020","BA","Nordeste",27,"Preta","O98",1,"186.103"
"2020","BA","Nordeste",28,"Preta","I38",1,"186.103"
"2020","BA","Nordeste",29,"Parda","J18",1,"186.103"
"2020","BA","Nordeste",31,"Parda","O99",1,"186.103"
"2020","BA","Nordeste",31,"Preta","O99",1,"186.103"
"2020","BA","Nordeste",32,"Parda","O96",1,"186.103"
"2020","BA","Nordeste",34,"Parda","O99",1,"186.103"
"2020","BA","Nordeste",34,"Preta","O99",1,"186.103"
"2020","BA","Nordeste",35,"Parda","O16",1,"186.103"
"2020","BA","Nordeste",35,"Parda","O96",1,"186.103"
"2020","BA","Nordeste",35,"Parda","O99",1,"186.103"
"2020","BA","Nordeste",37,"Parda","O99",1,"186.103"
"2020","BA","Nordeste",38,"Branca","K81",1,"186.103"
"2020","BA","Nordeste",38,"Ignorado","O98",1,"186.103"
"2020","BA","Nordeste",38,"Parda","O98",1,"186.103"
"2020","BA","Nordeste",39,"Preta","A41",1,"186.103"
"2020","BA","Nordeste",40,"Preta","B34",1,"186.103"
"2020","BA","Nordeste",41,"Ignorado","I21",1,"186.103"
"2020","BA","Nordeste",42,"Preta","M32",1,"186.103"
"2020","BA","Nordeste",43,"Branca","O99",1,"186.103"
"2020","BA","Nordeste",44,"Parda","O10",1,"186.103"
"2020","BA","Nordeste",46,"Preta","K76",1,"186.103"
"2020","CE","Nordeste",18,"Parda","O96",1,"121.891"
"2020","CE","Nordeste",19,"Preta","O96",1,"121.891"
"2020","CE","Nordeste",28,"Parda","B34",1,"121.891"
"2020","CE","Nordeste",28,"Parda","O96",1,"121.891"
"2020","CE","Nordeste",29,"Parda","O96",1,"121.891"
"2020","CE","Nordeste",30,"Parda","O96",2,"121.891"
"2020","CE","Nordeste",32,"Amarela","A41",1,"121.891"
"2020","CE","Nordeste",32,"Branca","O96",1,"121.891"
"2020","CE","Nordeste",32,"Parda","O96",1,"121.891"
"2020","CE","Nordeste",33,"Parda","O96",2,"121.891"
"2020","CE","Nordeste",34,"Branca","O96",1,"121.891"
"2020","CE","Nordeste",34,"Parda","O96",1,"121.891"
"2020","CE","Nordeste",36,"Parda","K92",1,"121.891"
"2020","CE","Nordeste",42,"Parda","O96",1,"121.891"
"2020","DF","Centro-Oeste",19,"Parda","O99",1,"52.488"
"2020","DF","Centro-Oeste",22,"Parda","F14",1,"52.488"
"2020","DF","Centro-Oeste",22,"Parda","O98",1,"52.488"
"2020","DF","Centro-Oeste",25,"Parda","M32",1,"52.488"
"2020","DF","Centro-Oeste",25,"Parda","O99",1,"52.488"
"2020","DF","Centro-Oeste",27,"Parda","J46",1,"52.488"
"2020","DF","Centro-Oeste",27,"Parda","O98",1,"52.488"
"2020","DF","Centro-Oeste",29,"Parda","I21",1,"52.488"
"2020","DF","Centro-Oeste",30,"Parda","O99",1,"52.488"
"2020","DF","Centro-Oeste",30,"Preta","O99",1,"52.488"
"2020","DF","Centro-Oeste",31,"Branca","C16",1,"52.488"
